ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,scenario,theme
98,<Diana>,[2019-06-13 14:23:29],tu as trouver une nouvelle cible ?,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
99,<Silvia_Victime>,[2019-06-13 14:23:35],tu veux que j'essaie le tien?,victim,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
100,<Adrien_harceleur>,[2019-06-13 14:23:35],viens la voir et verrai quel fera plus mal que ce que tu crois,bully,OAG,victim,DNG,AIN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
101,<Adrien_harceleur>,[2019-06-13 14:23:53],t encore pucelle et tu parle avec moi,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
102,<Silvia_Victime>,[2019-06-13 14:23:58],...,victim,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
103,<Adrien_harceleur>,[2019-06-13 14:24:07],moi jai enculé ta darronne la salope,bully,OAG,victim,OTH,ATK,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
104,<Adrien_harceleur>,[2019-06-13 14:24:21],cette pute la marrave,bully,OAG,victim,OTH,ATK,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
105,<Herbert_concil>,[2019-06-13 14:24:24],Parle bien fils,conciliator,NAG,NULL,NULL,CR,ATK,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
106,<Adrien_harceleur>,[2019-06-13 14:24:38],herbert arrete,bully,OAG,conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
107,<Amos_soutienAdri>,[2019-06-13 14:24:51],t'es venu au nom de dieu Herbert?,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
108,<Adrien_harceleur>,[2019-06-13 14:24:53],alors on ferme sa gueule,bully,OAG,conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
109,<Diana>,[2019-06-13 14:24:55],bien ouej adri,bully_support,NAG,NULL,NULL,AIN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
110,<Amos_soutienAdri>,[2019-06-13 14:24:57],ne te mele pas plus,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
111,<Diana>,[2019-06-13 14:25:46],tu veux quoi herbert qu'elle t'embrasse aussi ?,bully_support,OAG,victim/conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
112,<Adrien_harceleur>,[2019-06-13 14:25:54],pédale des qu on est triste on va pleuré chez papa pendant qu il se branle,bully,OAG,victim,OTH,AIN,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
113,<Diana>,[2019-06-13 14:25:58],tu la kiffe cette pétasse ?,bully_support,OAG,victim,NCG,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
114,<Amos_soutienAdri>,[2019-06-13 14:26:36],allé un nouveau client pour toi Silvia,bully_support,CAG,victim,DNG,AIN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
115,<Herbert_concil>,[2019-06-13 14:26:38],Les gars vous tourné pas contre moi,conciliator,NAG,NULL,NULL,CR,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
116,<Amos_soutienAdri>,[2019-06-13 14:26:40],félicitations,bully_support,CAG,victim,DNG,AIN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
117,<Amos_soutienAdri>,[2019-06-13 14:26:51],c'est toi qui se mele,bully_support,NAG,NULL,NULL,OTH,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
118,<Herbert_concil>,[2019-06-13 14:26:54],Je veux juste que ça sarange,conciliator,NAG,NULL,NULL,CR,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
119,<Diana>,[2019-06-13 14:27:12],tu es de son côté alors qu'elle traine son cul sale partout ou ya des mecs,bully_support,OAG,victim/conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
120,<Adrien_harceleur>,[2019-06-13 14:27:15],c vrai herbert il est nien il a pas pécho le mec de sophie luii!!!!!!,bully,OAG,victim,DNG,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
121,<Diana>,[2019-06-13 14:27:15],tu dois kiffer,bully_support,OAG,victim/conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
122,<Amos_soutienAdri>,[2019-06-13 14:27:22],bah c'est pas toi qui va y réussir Einstein,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
123,<Adrien_harceleur>,[2019-06-13 14:27:52],ban t ou sylvia on t entend plus,bully,OAG,victim/conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
124,<Soan_SoutienV>,[2019-06-13 14:27:58],tkt pas Silvia ce sont que des cons,victim_support,OAG,bully/bully_support,NCG,EMP,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
125,<Diana>,[2019-06-13 14:28:14],sylvia ouuouuu?,bully_support,OAG,victim,OTH,ATK,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
126,<Amos_soutienAdri>,[2019-06-13 14:28:27],pas plus que toi Soan,bully_support,OAG,victim_support,OTH,ATK,EMP,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
127,<Soan_SoutienV>,[2019-06-13 14:28:29],laiisser,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
128,<Amos_soutienAdri>,[2019-06-13 14:28:40],Alors Silvia?,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
129,<Silvia_Victime>,[2019-06-13 14:28:44],déso j'avais plus de connexion,victim,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
130,<Silvia_Victime>,[2019-06-13 14:28:46],merde,victim,NAG,NULL,NULL,OTH,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
131,<Silvia_Victime>,[2019-06-13 14:28:51],donc on en était où?,victim,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
132,<Adrien_harceleur>,[2019-06-13 14:29:00],deja on est pas con soan,bully,NAG,NULL,NULL,OTH,EMP,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
133,<Silvia_Victime>,[2019-06-13 14:29:02],ah oui,victim,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
134,<Herbert_concil>,[2019-06-13 14:29:03]," C'est bon au pire laissez la et on passe à autre chose, vous faites quoi ce week-end ?",conciliator,NAG,NULL,NULL,CR,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
135,<Silvia_Victime>,[2019-06-13 14:29:04],Adrien,victim,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
136,<Amos_soutienAdri>,[2019-06-13 14:29:07],c'est ça ton excuse de merde?,bully_support,OAG,victim,OTH,ATK,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
137,<Adrien_harceleur>,[2019-06-13 14:29:29],ces ton pere qui la pomper comme toi avec les mecs!!!!!!!!!!!!!!!!,bully,OAG,victim,OTH,ATK,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
138,<Silvia_Victime>,[2019-06-13 14:29:30],Je vais demander à ton père de me payer un vrai phone,victim,CAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
139,<Silvia_Victime>,[2019-06-13 14:29:43],mon père est mort fdp,victim,OAG,bully,NCG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
141,<Silvia_Victime>,[2019-06-13 14:30:20],mais vazi sens toi mieux mtnt,victim,OAG,bully,NCG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
142,<Diana>,[2019-06-13 14:30:27]," c'est parce qu'il a eu une vrai leçon, lui aussi il piquer les meufs des autres ?",bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
143,<Adrien_harceleur>,[2019-06-13 14:30:27],il pourras pas t acheter de tel,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
144,<Silvia_Victime>,[2019-06-13 14:30:35],le tien oui,victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
145,<Soan_SoutienV>,[2019-06-13 14:30:36],respecter sa famille puatin,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
146,<Adrien_harceleur>,[2019-06-13 14:30:48],sa fammille de pute,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
147,<Diana>,[2019-06-13 14:30:55],cest pas respectable,bully_support,OAG,victim,DNG,AIN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
148,<Silvia_Victime>,[2019-06-13 14:31:10],techniquement mon père était comptable,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
149,<Silvia_Victime>,[2019-06-13 14:31:14],mais si tu veux,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
150,<Adrien_harceleur>,[2019-06-13 14:31:17],si il est mort c est de tas faute parce que t une grosse pute,bully,OAG,victim,DNG,GSL,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
151,<Adrien_harceleur>,[2019-06-13 14:31:23],il s est suicider,bully,OAG,victim,DNG,GSL,DFN,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
152,<Silvia_Victime>,[2019-06-13 14:31:44],...,victim,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
153,<Adrien_harceleur>,[2019-06-13 14:32:00],comptable de pute entre ta mere et toi,bully,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
154,<Adrien_harceleur>,[2019-06-13 14:32:07],il les collectionnent,bully,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
155,<Adrien_harceleur>,[2019-06-13 14:32:11],salope,bully,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
156,<Silvia_Victime>,[2019-06-13 14:32:11],a propos de pute,victim,OAG,bully,NCG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
157,<Soan_SoutienV>,[2019-06-13 14:32:11],Et ta soeur elle veut meme plus te voir Adrien alors tait toi,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
158,<Silvia_Victime>,[2019-06-13 14:32:21],demande à ta mère comment elle arrive à te faire manger,victim,CAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
159,<Herbert_concil>,[2019-06-13 14:32:23],Silvia comprend qu'on est énervé je te conseille de quitter la discussion,conciliator,NAG,NULL,NULL,CR,DFN,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
160,<Silvia_Victime>,[2019-06-13 14:32:35],Mais oui...,victim,NAG,NULL,NULL,OTH,OTH,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
161,<Silvia_Victime>,[2019-06-13 14:32:45],on m'insulte et je dois faire l'autruche,victim,NAG,NULL,NULL,OTH,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
162,<Silvia_Victime>,[2019-06-13 14:32:49],t'as vu ça où?,victim,CAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
163,<Adrien_harceleur>,[2019-06-13 14:32:56],non reste je vais te demonte ta gueule qui suce des bites,bully,OAG,victim,THR,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
164,<Amos_soutienAdri>,[2019-06-13 14:33:07],vas-y grosse pute. tu te sens mal maintenant enfin,bully_support,OAG,victim,NCG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
165,<Silvia_Victime>,[2019-06-13 14:33:09],personne te la suce la tienne,victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
166,<Diana>,[2019-06-13 14:33:13],comme une autruche tu met ta tete dans des trou ?,bully_support,OAG,victim,DNG,ATK,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
167,<Soan_SoutienV>,[2019-06-13 14:33:18],Ca commence a etre lourd la,victim_support,NAG,NULL,NULL,OTH,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
168,<Adrien_harceleur>,[2019-06-13 14:33:35],parce que elle est trop grosse pour rentrer dans ta boche,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
169,<Silvia_Victime>,[2019-06-13 14:33:37],ton père plein de mst il met autre chose dans des trous,victim,CAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
170,<Diana>,[2019-06-13 14:33:41],met ta tete entre tes cuisses a la place de prendre les mecs des autres,bully_support,OAG,victim,DNG,ATK,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
171,<Adrien_harceleur>,[2019-06-13 14:33:42],boucje,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
172,<Silvia_Victime>,[2019-06-13 14:33:57],dans ma boche... Voilà qu'on devient raciste,victim,CAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
173,<Silvia_Victime>,[2019-06-13 14:33:58],bravo,victim,CAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
174,<Adrien_harceleur>,[2019-06-13 14:34:07],ls trous de ta mere,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
175,<Silvia_Victime>,[2019-06-13 14:34:33],les trous de la tienne sont plus larges vu les mecs qu'elle s'enfile,victim,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
176,<Adrien_harceleur>,[2019-06-13 14:34:54],ta mere la brochettes,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
177,<Diana>,[2019-06-13 14:35:04],au moins mon pere est pas mort,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
178,<Herbert_concil>,[2019-06-13 14:35:14],tout doux les loups,conciliator,NAG,NULL,NULL,CR,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
179,<Silvia_Victime>,[2019-06-13 14:35:20],au moins j'arrive à me faire embrasse Diana,victim,CAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
180,<Soan_SoutienV>,[2019-06-13 14:35:27],Fermez vos geule à la fin laiisser la tranquille,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
181,<Silvia_Victime>,[2019-06-13 14:35:31],embrasser*,victim,CAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
182,<Diana>,[2019-06-13 14:35:49],jai pas besoin d'embrasser un mec en le forcant moi :),bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
183,<Silvia_Victime>,[2019-06-13 14:36:02],c'est ton père qui te forçait,victim,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
184,<Amos_soutienAdri>,[2019-06-13 14:36:04],bien ouej,bully_support,NAG,NULL,NULL,AIN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
185,<Silvia_Victime>,[2019-06-13 14:36:17],c'est pour ça que tu marches pas droit,victim,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
186,<Herbert_concil>,[2019-06-13 14:36:27],chaud,conciliator,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
187,<Diana>,[2019-06-13 14:36:45],tu as jamais reussis a marcher droit,bully_support,CAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
188,<Adrien_harceleur>,[2019-06-13 14:36:49],toi aussi tu marche pas droit parceque tu t fais demonter par ton pere,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
189,<Silvia_Victime>,[2019-06-13 14:36:49],faut pas attaquer les gens gratuitement,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
190,<Silvia_Victime>,[2019-06-13 14:36:57],il est mort mon pềre,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
191,<Diana>,[2019-06-13 14:36:57],toujours etait une pute de mere en fille,bully_support,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
192,<Silvia_Victime>,[2019-06-13 14:36:59],faut suivre,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
193,<Adrien_harceleur>,[2019-06-13 14:37:02],il est manque dans son cimetire,bully,OAG,victim,OTH,ATK,CNS,NEU,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
195,<Adrien_harceleur>,[2019-06-13 14:37:20],il pourra enculé ta mere la squellette,bully,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_bis,ethnicity
0,Theo68,09:13:10,wsh canapeche,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
1,Soan,09:13:11,Pourquoi tu dis ça Adrien ?????,victim_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
2,SilviaVictime,09:13:15,What ?,victim,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
5,Adrien94,09:13:53,Soan ptite pute Soan arrete de pomper a tout va,bully,OAG,victim_support,OTH,AIN,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
6,Soan,09:14:11,Sérieux tu te prends pour qui ?,victim_support,OAG,bully,OTH,DFN,AIN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
7,SilviaVictime,09:14:29," T'es serieux, qu'es tu veut Adrien",victim,NAG,NULL,NULL,DFN,AIN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
8,camille,09:14:30,essuie toi la bouche il ten reste encore un peu,bully_support,CAG,victim,OTH,ATK,OTH,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
9,Adrien94,09:14:46,en plus t’es trop vilan Soan tu passe pas les portes,bully,OAG,victim_support,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
10,hebert,09:15:01,calma mi amigo,conciliator,NAG,NULL,NULL,CR,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
12,Adrien94,09:15:22,tg,bully,OAG,conciliator,OTH,ATK,CR,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
13,Adrien94,09:15:34,t’as pas le droit a la parole femme arrete de parler hebert,bully,OAG,victim/conciliator,OTH,ATK,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
14,Soan,09:15:49,Et ta mère ?,victim_support,OAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
15,Theo68,09:16:16,t'es une pute t'as trahi ta camarde,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
16,Diana,09:16:48," tu prend les mec des autres, on a toujours su que t'etais une connasse",bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
17,hebert,09:16:53,c’est juste une petite erreur des deux faut pas s’emballer,conciliator,NAG,NULL,NULL,CR,NULL,NEU,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
18,Soan,09:17:02,C'est votre pote la pute ici,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
19,Adrien94,09:17:06,silvia on a toujours dis que t etais une traînée,bully,OAG,victim,NCG,GSL,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
20,Soan,09:17:07,Pas Silvia,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
21,Adrien94,09:17:11,que ca pompe,bully,OAG,victim,NCG,GSL,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
22,Theo68,09:17:12,on va te mmeler,bully_support,OAG,victim_support,THR,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
23,camille,09:17:12,ta gueule tu defends une salope,bully_support,OAG,victim/victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
24,Adrien94,09:17:32,Soan reprend parti jte baise,bully,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
26,Adrien94,09:18:02,bougnoule !!,bully,OAG,victim,NCG,AIN,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
27,Soan,09:18:06,Racisme,victim_support,NAG,NULL,NULL,CNS,AIN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
28,Theo68,09:18:12,tg,bully_support,OAG,victim_support,OTH,ATK,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
29,Adrien94,09:18:19,tg t’as pas le droit a la parole Soan,bully,OAG,victim_support,OTH,ATK,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
30,SilviaVictime,09:18:28,Oh Lucas fait ce qu'il veut si il me prefère c'est son choix ! je n'y suis pour iren,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
31,Soan,09:18:38,Il te prefere tqt,victim_support,OAG,bully/bully_support,NCG,EMP,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
32,SilviaVictime,09:18:42,laissez moi tranquille,victim,NAG,NULL,NULL,CNS,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
33,Soan,09:18:46,Ils sont juste cons,victim_support,OAG,bully/bully_support,NCG,EMP,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
34,Diana,09:18:51,mdrrr sale' serbe retourne dans ton pays,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
35,SilviaVictime,09:19:00,Quelle est le rapport putain ??!!,victim,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
36,Adrien94,09:19:06," Soan par pitier deja que personne t’aime, arrete de parler",bully,OAG,victim_support,DNG,ATK,EMP,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
37,SilviaVictime,09:19:09,Tu est rasiste en plus d'etre con ? En quoi ça te concerne en plus ??.,victim,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
38,Adrien94,09:19:39,silvia tu merite,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
39,Soan,09:19:42,Bande de racistes,victim_support,OAG,bully/bully_support,NCG,DFN,NULL,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
40,Diana,09:19:55,Je defend mon pote tout simplement,bully_support,NAG,NULL,NULL,OTH,DFN,NEU,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
41,hebert,09:19:58," mais laisser silvia et lucas faire ce qu’ils veulent, ça vous regarde pas",conciliator,NAG,NULL,NULL,CR,ATK,NEU,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
42,SilviaVictime,09:20:02," Adrien94  Tu n'as rie nd'autre a faire que de venir foutre la merde ici, tu as pas d'amis pour t'occuper ?",victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
43,Adrien94,09:20:04,bien dit Diana ! tg,bully,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
44,Theo68,09:20:10,pourquoi tu te mets à la place de la victime alors que c'est toi la tapin,bully_support,OAG,victim,BLM,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
45,Adrien94,09:20:13,parle pas,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
46,Soan,09:20:32,Vous bouffez votre seum parce que votre pote à pécho Silvia parce qu'elle est bien plus belle que Sophie,victim_support,NAG,NULL,NULL,DFN,ATK,POS,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
47,Adrien94,09:20:43,toi t’ez un thon trop vilaine et elle parle,bully,OAG,victim_support,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
48,Diana,09:21:01," mais gros elle est dans sa classe allo elle a pas de respect pour elle, va sur les trottoirs c'est pareil",bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
49,SilviaVictime,09:21:16,Diana si tu as un minimum de cerveau tu ne suis pas les connerie d'adrien,victim,OAG,bully/bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
50,Soan,09:21:22,T'es super vilain Adrien,victim_support,OAG,bully,DNG,DFN,ATK,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
51,camille,09:21:24,mdr quel seum t'es juste un bouche trou crois pas des bonne,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_Sylvia_Adrien_third,ethnicity
